starttime,traveltime
7/6/2015 7:59 pm,453
7/6/2015 8:00 pm,512
7/6/2015 8:04 pm,459
7/6/2015 8:06 pm,565
7/6/2015 8:15 pm,438
7/6/2015 9:10 pm,498
7/6/2015 9:13 pm,451
7/6/2015 9:35 pm,728
7/6/2015 9:45 pm,422
7/6/2015 10:20 pm,380
7/6/2015 10:23 pm,439
7/6/2015 10:50 pm,423
7/6/2015 11:09 pm,2237
7/7/2015 12:12 am,419
7/7/2015 12:13 am,480
7/7/2015 12:35 am,539
7/7/2015 2:15 am,396
7/7/2015 2:37 am,992
7/7/2015 2:45 am,319
7/7/2015 2:53 am,370
7/7/2015 3:02 am,369
7/7/2015 3:30 am,310
7/7/2015 5:23 am,378
7/7/2015 5:41 am,732
7/7/2015 6:30 am,475
7/7/2015 7:04 am,511
7/7/2015 7:10 am,519
7/7/2015 7:32 am,571
7/7/2015 7:33 am,546
7/7/2015 7:37 am,495
7/7/2015 8:11 am,530
7/7/2015 8:34 am,583
7/7/2015 8:34 am,1426
7/7/2015 8:36 am,497
7/7/2015 8:46 am,605
7/7/2015 8:59 am,574
7/7/2015 9:03 am,576
7/7/2015 9:08 am,638
7/7/2015 9:18 am,561
7/7/2015 9:35 am,692
7/7/2015 10:03 am,426
7/7/2015 10:14 am,541
7/7/2015 10:27 am,906
7/7/2015 10:33 am,666
7/7/2015 10:41 am,507
7/7/2015 10:43 am,588
7/7/2015 10:48 am,540
7/7/2015 11:01 am,622
7/7/2015 11:01 am,566
7/7/2015 11:12 am,1066
7/7/2015 11:27 am,656
7/7/2015 11:45 am,535
7/7/2015 11:46 am,493
7/7/2015 11:47 am,601
7/7/2015 12:06 pm,523
7/7/2015 12:06 pm,514
7/7/2015 12:09 pm,581
7/7/2015 12:12 pm,589
7/7/2015 12:24 pm,720
7/7/2015 12:28 pm,639
7/7/2015 12:28 pm,642
7/7/2015 12:31 pm,554
7/7/2015 12:49 pm,617
7/7/2015 1:06 pm,1270
7/7/2015 1:07 pm,905
7/7/2015 1:20 pm,583
7/7/2015 1:24 pm,617
7/7/2015 1:25 pm,822
7/7/2015 1:46 pm,642
7/7/2015 1:48 pm,611
7/7/2015 1:48 pm,561
7/7/2015 2:00 pm,538
7/7/2015 2:10 pm,612
7/7/2015 2:19 pm,544
7/7/2015 2:23 pm,584
7/7/2015 2:27 pm,575
7/7/2015 2:38 pm,584
7/7/2015 2:39 pm,629
7/7/2015 2:41 pm,644
7/7/2015 2:44 pm,572
7/7/2015 2:45 pm,508
7/7/2015 2:59 pm,669
7/7/2015 3:01 pm,828
7/7/2015 3:02 pm,787
7/7/2015 3:07 pm,820
7/7/2015 3:07 pm,793
7/7/2015 3:08 pm,2015
7/7/2015 3:12 pm,793
7/7/2015 3:13 pm,684
7/7/2015 3:16 pm,728
7/7/2015 3:16 pm,728
7/7/2015 3:19 pm,738
7/7/2015 3:19 pm,745
7/7/2015 3:22 pm,744
7/7/2015 3:24 pm,755
7/7/2015 3:24 pm,756
7/7/2015 3:25 pm,702
7/7/2015 3:27 pm,764
7/7/2015 3:27 pm,816
7/7/2015 3:38 pm,837
7/7/2015 3:41 pm,861
7/7/2015 3:42 pm,807
7/7/2015 4:00 pm,786
7/7/2015 4:03 pm,778
7/7/2015 4:03 pm,778
7/7/2015 4:05 pm,840
7/7/2015 4:11 pm,1254
7/7/2015 4:19 pm,880
7/7/2015 4:19 pm,800
7/7/2015 4:21 pm,844
7/7/2015 4:22 pm,887
7/7/2015 4:24 pm,882
7/7/2015 4:24 pm,896
7/7/2015 4:28 pm,827
7/7/2015 4:28 pm,795
7/7/2015 4:35 pm,881
7/7/2015 4:39 pm,860
7/7/2015 4:43 pm,834
7/7/2015 4:59 pm,887
7/7/2015 5:05 pm,936
7/7/2015 5:06 pm,921
7/7/2015 5:11 pm,773
7/7/2015 5:12 pm,807
7/7/2015 5:15 pm,1052
7/7/2015 5:19 pm,1827
7/7/2015 5:20 pm,900
7/7/2015 5:23 pm,1441
7/7/2015 5:24 pm,1050
7/7/2015 5:28 pm,919
7/7/2015 5:35 pm,865
7/7/2015 5:40 pm,730
7/7/2015 5:40 pm,798
7/7/2015 5:41 pm,924
7/7/2015 5:43 pm,785
7/7/2015 6:00 pm,884
7/7/2015 6:01 pm,1442
7/7/2015 6:04 pm,896
7/7/2015 6:12 pm,1493
7/7/2015 6:19 pm,397
7/7/2015 6:23 pm,840
7/7/2015 6:27 pm,732
7/7/2015 6:28 pm,697
7/7/2015 6:38 pm,677
7/7/2015 6:40 pm,593
7/7/2015 6:40 pm,872
7/7/2015 6:44 pm,735
7/7/2015 6:44 pm,621
7/7/2015 7:00 pm,572
7/7/2015 7:01 pm,554
7/7/2015 7:06 pm,599
7/7/2015 7:10 pm,615
7/7/2015 7:11 pm,598
7/7/2015 7:13 pm,615
7/7/2015 7:17 pm,659
7/7/2015 7:20 pm,559
7/7/2015 7:30 pm,520
7/7/2015 7:33 pm,560
7/7/2015 7:42 pm,519
7/7/2015 7:45 pm,379
7/7/2015 7:47 pm,540
7/7/2015 8:01 pm,532
7/7/2015 8:03 pm,472
7/7/2015 8:08 pm,496
7/7/2015 8:14 pm,483
7/7/2015 8:24 pm,1498
7/7/2015 8:26 pm,552
7/7/2015 8:31 pm,545
7/7/2015 8:31 pm,456
7/7/2015 8:46 pm,576
7/7/2015 9:12 pm,514
7/7/2015 9:13 pm,532
7/7/2015 9:22 pm,554
7/7/2015 9:44 pm,472
7/7/2015 10:02 pm,1438
7/7/2015 10:07 pm,2202
7/7/2015 10:09 pm,487
7/7/2015 10:09 pm,1648
7/7/2015 10:36 pm,426
7/7/2015 11:15 pm,434
7/7/2015 11:45 pm,347
7/8/2015 12:05 am,2403
7/8/2015 12:11 am,385
7/8/2015 1:03 am,442
7/8/2015 1:09 am,1428
7/8/2015 1:37 am,389
7/8/2015 2:16 am,421
7/8/2015 2:21 am,383
7/8/2015 3:11 am,486
7/8/2015 5:10 am,440
7/8/2015 5:40 am,367
7/8/2015 5:42 am,664
7/8/2015 5:43 am,429
7/8/2015 6:03 am,623
7/8/2015 7:25 am,599
7/8/2015 7:29 am,471
7/8/2015 7:37 am,490
7/8/2015 7:45 am,599
7/8/2015 7:46 am,445
7/8/2015 10:12 am,583
7/8/2015 10:18 am,2020
7/8/2015 10:18 am,2542
7/8/2015 10:18 am,2018
7/8/2015 10:18 am,2611
7/8/2015 10:19 am,2533
7/8/2015 10:19 am,1941
7/8/2015 10:19 am,1940
7/8/2015 10:19 am,2464
7/8/2015 10:23 am,890
7/8/2015 10:46 am,555
7/8/2015 10:46 am,556
7/8/2015 10:50 am,1457
7/8/2015 11:01 am,598
7/8/2015 11:01 am,1095
7/8/2015 11:19 am,620
7/8/2015 11:39 am,572
7/8/2015 11:48 am,516
7/8/2015 4:04 pm,819
7/8/2015 4:07 pm,830
7/8/2015 4:08 pm,873
7/8/2015 4:14 pm,783
7/8/2015 4:18 pm,746
7/8/2015 4:18 pm,789
7/8/2015 4:18 pm,787
7/8/2015 4:21 pm,847
7/8/2015 4:28 pm,805
7/8/2015 4:28 pm,825
7/8/2015 4:29 pm,813
7/8/2015 4:32 pm,811
7/8/2015 4:35 pm,820
7/8/2015 4:45 pm,845
7/8/2015 8:35 pm,579
7/8/2015 9:01 pm,486
7/8/2015 9:14 pm,617
7/8/2015 9:17 pm,617
7/8/2015 9:21 pm,591
7/8/2015 9:25 pm,682
7/8/2015 9:28 pm,533
7/8/2015 9:32 pm,558
7/8/2015 9:35 pm,905
7/8/2015 9:35 pm,596
7/8/2015 9:43 pm,508
7/8/2015 9:52 pm,524
7/8/2015 9:57 pm,527
7/8/2015 9:57 pm,857
7/8/2015 10:10 pm,544
7/8/2015 10:21 pm,406
7/8/2015 10:42 pm,451
7/8/2015 11:04 pm,711
7/9/2015 3:20 am,469
7/9/2015 5:32 am,324
7/9/2015 5:46 am,433
7/9/2015 7:08 am,532
7/9/2015 7:14 am,484
7/9/2015 7:21 am,474
7/9/2015 7:32 am,587
7/9/2015 7:34 am,536
7/9/2015 8:04 am,513
7/9/2015 8:15 am,547
7/9/2015 8:22 am,581
7/9/2015 8:24 am,512
7/9/2015 8:28 am,548
7/9/2015 8:43 am,592
7/9/2015 8:44 am,517
7/9/2015 9:10 am,557
7/9/2015 9:16 am,531
7/9/2015 9:17 am,540
7/9/2015 9:21 am,524
7/9/2015 9:29 am,529
7/9/2015 9:29 am,528
7/9/2015 9:33 am,475
7/9/2015 9:34 am,572
7/9/2015 9:41 am,1230
7/9/2015 9:42 am,525
7/9/2015 9:43 am,941
7/9/2015 9:50 am,575
7/9/2015 9:54 am,543
7/9/2015 9:55 am,470
7/9/2015 9:59 am,805
7/9/2015 10:29 am,568
7/9/2015 10:34 am,492
7/9/2015 10:34 am,489
7/9/2015 10:49 am,458
7/9/2015 10:52 am,468
7/9/2015 10:54 am,467
7/9/2015 11:10 am,502
7/9/2015 11:21 am,517
7/9/2015 11:29 am,481
7/9/2015 11:35 am,574
7/9/2015 11:38 am,614
7/9/2015 11:41 am,612
7/9/2015 11:43 am,1396
7/9/2015 11:50 am,771
7/9/2015 11:56 am,488
7/9/2015 12:00 pm,573
7/9/2015 12:02 pm,477
7/9/2015 12:11 pm,624
7/9/2015 12:12 pm,855
7/9/2015 12:16 pm,630
7/9/2015 12:29 pm,671
7/9/2015 12:30 pm,594
7/9/2015 12:37 pm,617
7/9/2015 12:44 pm,1348
7/9/2015 12:44 pm,443
7/9/2015 12:44 pm,568
7/9/2015 12:51 pm,622
7/9/2015 1:00 pm,596
7/9/2015 1:04 pm,661
7/9/2015 1:10 pm,597
7/9/2015 1:20 pm,1616
7/9/2015 1:24 pm,527
7/9/2015 1:25 pm,709
7/9/2015 1:28 pm,606
7/9/2015 1:32 pm,666
7/9/2015 1:34 pm,616
7/9/2015 1:39 pm,575
7/9/2015 1:42 pm,494
7/9/2015 1:49 pm,601
7/9/2015 1:51 pm,732
7/9/2015 1:52 pm,648
7/9/2015 1:55 pm,566
7/9/2015 1:59 pm,578
7/9/2015 2:04 pm,658
7/9/2015 2:06 pm,529
7/9/2015 2:22 pm,599
7/9/2015 2:25 pm,546
7/9/2015 2:30 pm,641
7/9/2015 2:36 pm,637
7/9/2015 4:00 pm,693
7/9/2015 4:03 pm,795
7/9/2015 4:04 pm,796
7/9/2015 4:17 pm,815
7/9/2015 4:22 pm,830
7/9/2015 4:23 pm,779
7/9/2015 4:25 pm,757
7/9/2015 4:25 pm,1263
7/9/2015 4:26 pm,843
7/9/2015 4:28 pm,1504
7/9/2015 4:28 pm,1327
7/9/2015 4:29 pm,752
7/9/2015 4:32 pm,735
7/9/2015 4:33 pm,778
7/9/2015 4:34 pm,822
7/9/2015 4:37 pm,766
7/9/2015 4:38 pm,738
7/9/2015 4:40 pm,907
7/9/2015 4:44 pm,845
7/9/2015 4:46 pm,836
7/9/2015 4:48 pm,903
7/9/2015 5:10 pm,774
7/9/2015 5:12 pm,834
7/9/2015 5:13 pm,821
7/9/2015 5:18 pm,854
7/9/2015 5:21 pm,826
7/9/2015 5:29 pm,740
7/9/2015 5:31 pm,808
7/9/2015 5:36 pm,780
7/9/2015 5:37 pm,755
7/9/2015 5:41 pm,813
7/9/2015 5:45 pm,682
7/9/2015 5:47 pm,725
7/9/2015 5:52 pm,739
7/9/2015 5:54 pm,785
7/9/2015 5:58 pm,756
7/9/2015 6:07 pm,801
7/9/2015 6:11 pm,802
7/9/2015 6:15 pm,797
7/9/2015 6:15 pm,819
7/9/2015 6:18 pm,844
7/9/2015 6:21 pm,863
7/9/2015 6:31 pm,630
7/9/2015 6:38 pm,972
7/9/2015 6:39 pm,627
7/9/2015 6:51 pm,571
7/9/2015 6:58 pm,525
7/9/2015 7:10 pm,517
7/9/2015 7:16 pm,538
7/9/2015 7:45 pm,593
7/9/2015 7:50 pm,484
7/9/2015 9:36 pm,657
7/9/2015 9:36 pm,501
7/9/2015 9:38 pm,502
7/9/2015 9:39 pm,536
7/9/2015 9:43 pm,496
7/9/2015 9:43 pm,505
7/9/2015 9:45 pm,389
7/9/2015 9:46 pm,486
7/9/2015 9:48 pm,539
7/9/2015 10:59 pm,406
7/9/2015 10:59 pm,393
7/10/2015 2:11 am,380
7/10/2015 2:12 am,606
7/10/2015 2:16 am,393
7/10/2015 2:30 am,471
7/10/2015 2:42 am,377
7/10/2015 6:40 am,520
7/10/2015 7:58 am,586
7/10/2015 8:05 am,1308
7/10/2015 8:12 am,534
7/10/2015 8:13 am,515
7/10/2015 8:45 am,513
7/10/2015 9:03 am,591
7/10/2015 9:06 am,890
7/10/2015 9:18 am,517
7/10/2015 9:34 am,597
7/10/2015 10:05 am,577
7/10/2015 10:06 am,512
7/10/2015 10:26 am,993
7/10/2015 10:26 am,545
7/10/2015 10:41 am,564
7/10/2015 10:47 am,595
7/10/2015 10:57 am,623
7/10/2015 10:58 am,469
7/10/2015 10:59 am,524
7/10/2015 11:02 am,677
7/10/2015 11:02 am,587
7/10/2015 11:17 am,554
7/10/2015 11:19 am,499
7/10/2015 11:20 am,548
7/10/2015 11:20 am,508
7/10/2015 11:24 am,510
7/10/2015 11:25 am,466
7/10/2015 11:35 am,457
7/10/2015 11:35 am,448
7/10/2015 11:50 am,581
7/10/2015 11:55 am,537
7/10/2015 1:24 pm,590
7/10/2015 1:27 pm,593
7/10/2015 1:31 pm,535
7/10/2015 1:33 pm,590
7/10/2015 3:50 pm,742
7/10/2015 3:51 pm,661
7/10/2015 3:55 pm,808
7/10/2015 3:57 pm,755
7/10/2015 3:58 pm,680
7/10/2015 3:59 pm,745
7/10/2015 4:06 pm,696
7/10/2015 4:09 pm,726
7/10/2015 4:23 pm,828
7/10/2015 4:31 pm,804
7/10/2015 4:34 pm,902
7/10/2015 4:35 pm,869
7/10/2015 4:42 pm,880
7/10/2015 6:00 pm,814
7/10/2015 6:01 pm,758
7/10/2015 6:05 pm,880
7/10/2015 6:05 pm,877
7/10/2015 6:12 pm,772
7/10/2015 6:14 pm,711
7/10/2015 6:17 pm,669
7/10/2015 6:17 pm,658
7/10/2015 6:18 pm,675
7/10/2015 6:30 pm,679
7/10/2015 6:34 pm,698
7/10/2015 6:40 pm,718
7/10/2015 6:51 pm,656
7/10/2015 7:01 pm,645
7/10/2015 7:02 pm,567
7/10/2015 7:05 pm,553
7/10/2015 7:07 pm,526
7/10/2015 7:07 pm,520
7/10/2015 7:19 pm,471
7/10/2015 7:21 pm,524
7/10/2015 7:27 pm,538
7/10/2015 7:45 pm,575
7/10/2015 7:49 pm,607
7/10/2015 7:52 pm,1033
7/11/2015 6:47 am,333
7/11/2015 8:14 am,363
7/11/2015 8:37 am,453
7/11/2015 9:56 am,1055
7/11/2015 1:04 pm,512
7/11/2015 1:11 pm,486
7/11/2015 1:15 pm,576
7/11/2015 1:32 pm,544
7/11/2015 3:02 pm,600
7/11/2015 3:05 pm,549
7/11/2015 3:16 pm,574
7/11/2015 3:18 pm,504
7/11/2015 3:21 pm,598
7/11/2015 3:32 pm,560
7/11/2015 3:38 pm,499
7/11/2015 3:50 pm,504
7/11/2015 4:05 pm,1502
7/11/2015 4:15 pm,1263
7/11/2015 4:15 pm,456
7/11/2015 4:16 pm,407
7/11/2015 4:55 pm,543
7/11/2015 5:01 pm,545
7/11/2015 5:02 pm,483
7/11/2015 5:11 pm,518
7/11/2015 5:20 pm,679
7/11/2015 5:21 pm,629
7/11/2015 5:24 pm,562
7/11/2015 5:39 pm,535
7/11/2015 5:39 pm,534
7/11/2015 5:49 pm,674
7/11/2015 6:11 pm,607
7/11/2015 6:26 pm,579
7/11/2015 6:31 pm,581
7/11/2015 6:35 pm,509
7/11/2015 6:51 pm,574
7/11/2015 6:55 pm,626
7/11/2015 6:55 pm,621
7/11/2015 6:58 pm,569
7/11/2015 9:12 pm,534
7/11/2015 9:19 pm,549
7/11/2015 9:23 pm,478
7/11/2015 9:29 pm,503
7/11/2015 9:32 pm,566
7/11/2015 9:56 pm,498
7/11/2015 10:38 pm,507
7/11/2015 11:03 pm,486
7/12/2015 12:14 am,555
7/12/2015 6:20 am,491
7/12/2015 7:01 am,820
7/12/2015 8:08 am,421
7/12/2015 8:36 am,386
7/12/2015 8:43 am,455
7/12/2015 10:02 am,421
7/12/2015 10:04 am,562
7/12/2015 10:14 am,466
7/12/2015 10:19 am,693
7/12/2015 10:30 am,439
7/12/2015 10:32 am,704
7/12/2015 10:44 am,571
7/12/2015 10:47 am,453
7/12/2015 10:49 am,540
7/12/2015 10:54 am,475
7/12/2015 11:13 am,529
7/12/2015 11:14 am,493
7/12/2015 11:22 am,549
7/12/2015 11:24 am,570
7/12/2015 11:36 am,574
7/12/2015 11:39 am,1009
7/12/2015 11:41 am,921
7/12/2015 11:55 am,506
7/12/2015 11:59 am,555
7/12/2015 12:04 pm,533
7/12/2015 12:13 pm,506
7/12/2015 12:14 pm,556
7/12/2015 12:21 pm,582
7/12/2015 12:26 pm,541
7/12/2015 12:30 pm,569
7/12/2015 3:24 pm,587
7/12/2015 3:36 pm,538
7/12/2015 3:41 pm,586
7/12/2015 3:46 pm,587
7/12/2015 6:04 pm,424
7/12/2015 6:10 pm,467
7/12/2015 6:11 pm,813
7/12/2015 6:16 pm,536
7/12/2015 6:32 pm,484
7/12/2015 6:32 pm,455
7/12/2015 6:43 pm,489
7/12/2015 6:56 pm,527
7/12/2015 7:16 pm,517
7/12/2015 7:41 pm,516
7/12/2015 8:58 pm,460
7/12/2015 9:07 pm,1170
7/12/2015 9:33 pm,485
7/12/2015 9:35 pm,461
7/12/2015 9:35 pm,437
7/12/2015 9:50 pm,524
7/13/2015 1:07 am,621
7/13/2015 1:26 am,669
7/13/2015 1:36 am,314
7/13/2015 2:25 am,356
7/13/2015 3:48 am,349
7/13/2015 3:52 am,391
7/13/2015 5:17 am,334
7/13/2015 5:17 am,496
7/13/2015 5:44 am,407
7/13/2015 5:46 am,384
7/13/2015 6:40 am,555
7/13/2015 6:41 am,533
7/13/2015 7:10 am,505
7/13/2015 7:16 am,1331
7/13/2015 7:16 am,511
7/13/2015 7:19 am,468
7/13/2015 7:19 am,466
7/13/2015 8:59 am,575
7/13/2015 9:12 am,926
7/13/2015 9:17 am,1362
7/13/2015 9:17 am,1148
7/13/2015 9:17 am,1378
7/13/2015 9:17 am,563
7/13/2015 9:24 am,515
7/13/2015 9:31 am,577
7/13/2015 9:57 am,465
7/13/2015 11:08 am,492
7/13/2015 11:08 am,949
7/13/2015 11:16 am,576
7/13/2015 11:24 am,552
7/13/2015 11:36 am,488
7/13/2015 11:50 am,546
7/13/2015 12:17 pm,701
7/13/2015 12:20 pm,1076
7/13/2015 12:37 pm,603
7/13/2015 12:37 pm,691
7/13/2015 12:37 pm,594
7/13/2015 12:38 pm,589
7/13/2015 1:53 pm,523
7/13/2015 1:59 pm,595
7/13/2015 1:59 pm,593
7/13/2015 1:59 pm,575
7/13/2015 2:07 pm,508
7/13/2015 2:07 pm,498
7/13/2015 2:11 pm,528
7/13/2015 2:23 pm,627
7/13/2015 2:24 pm,1283
7/13/2015 2:24 pm,588
7/13/2015 2:33 pm,524
7/13/2015 2:34 pm,589
7/13/2015 2:44 pm,541
7/13/2015 2:47 pm,633
7/13/2015 2:48 pm,701
7/13/2015 2:51 pm,738
7/13/2015 2:54 pm,708
7/13/2015 2:59 pm,703
7/13/2015 3:00 pm,30
7/13/2015 3:01 pm,660
7/13/2015 3:02 pm,648
7/13/2015 3:11 pm,739
7/13/2015 3:14 pm,712
7/13/2015 3:15 pm,716
7/13/2015 3:16 pm,839
7/13/2015 3:26 pm,678
7/13/2015 3:28 pm,739
7/13/2015 3:29 pm,764
7/13/2015 3:29 pm,759
7/13/2015 3:29 pm,691
7/13/2015 3:31 pm,746
7/13/2015 3:31 pm,782
7/13/2015 3:32 pm,734
7/13/2015 3:35 pm,684
7/13/2015 3:36 pm,723
7/13/2015 3:40 pm,757
7/13/2015 3:49 pm,787
7/13/2015 5:05 pm,949
7/13/2015 5:09 pm,901
7/13/2015 5:10 pm,905
7/13/2015 5:10 pm,885
7/13/2015 5:11 pm,935
7/13/2015 5:14 pm,928
7/13/2015 5:16 pm,909
7/13/2015 5:19 pm,895
7/13/2015 5:20 pm,955
7/13/2015 5:21 pm,903
7/13/2015 5:26 pm,828
7/13/2015 5:26 pm,827
7/13/2015 5:33 pm,934
7/13/2015 5:34 pm,864
7/13/2015 5:41 pm,720
7/13/2015 5:48 pm,647
7/13/2015 5:50 pm,658
7/13/2015 5:51 pm,793
7/13/2015 5:52 pm,911
7/13/2015 5:52 pm,755
7/13/2015 5:55 pm,661
7/13/2015 5:56 pm,638
7/13/2015 5:56 pm,632
7/13/2015 6:03 pm,612
7/13/2015 6:08 pm,941
7/13/2015 6:08 pm,751
7/13/2015 6:10 pm,747
7/13/2015 6:11 pm,716
7/13/2015 6:12 pm,817
7/13/2015 6:13 pm,772
7/13/2015 6:16 pm,800
7/13/2015 6:16 pm,733
7/13/2015 6:19 pm,896
7/13/2015 6:22 pm,602
7/13/2015 6:23 pm,656
7/13/2015 6:25 pm,577
7/13/2015 6:25 pm,623
7/13/2015 6:26 pm,666
7/13/2015 6:26 pm,697
7/13/2015 6:27 pm,663
7/13/2015 6:32 pm,631
7/13/2015 6:35 pm,583
7/13/2015 6:39 pm,572
7/13/2015 6:40 pm,621
7/13/2015 6:49 pm,431
7/13/2015 6:57 pm,568
7/13/2015 6:58 pm,560
7/13/2015 8:19 pm,502
7/13/2015 8:36 pm,628
7/13/2015 9:05 pm,540
7/13/2015 9:14 pm,434
7/13/2015 9:31 pm,475
7/13/2015 9:41 pm,453
7/13/2015 9:46 pm,447
7/13/2015 9:59 pm,464
7/13/2015 10:41 pm,557
7/13/2015 11:21 pm,424
7/14/2015 2:23 am,409
7/14/2015 2:30 am,473
7/14/2015 3:13 am,245
7/14/2015 7:27 am,569
7/14/2015 7:29 am,558
7/14/2015 7:35 am,558
7/14/2015 7:36 am,543
7/14/2015 7:40 am,534
7/14/2015 7:54 am,545
7/14/2015 8:25 am,596
7/14/2015 8:39 am,1417
7/14/2015 8:39 am,1558
7/14/2015 8:39 am,473
7/14/2015 8:43 am,470
7/14/2015 8:49 am,664
7/14/2015 8:50 am,610
7/14/2015 8:52 am,530
7/14/2015 8:57 am,522
7/14/2015 8:57 am,1548
7/14/2015 8:57 am,516
7/14/2015 9:04 am,507
7/14/2015 9:08 am,625
7/14/2015 9:10 am,527
7/14/2015 9:23 am,495
7/14/2015 9:29 am,525
7/14/2015 9:42 am,566
7/14/2015 10:04 am,456
7/14/2015 10:14 am,594
7/14/2015 10:17 am,585
7/14/2015 10:21 am,521
7/14/2015 10:25 am,467
7/14/2015 10:30 am,604
7/14/2015 10:31 am,600
7/14/2015 10:33 am,467
7/14/2015 10:36 am,507
7/14/2015 10:49 am,553
7/14/2015 10:50 am,554
7/14/2015 10:53 am,605
7/14/2015 11:16 am,534
7/14/2015 11:22 am,588
7/14/2015 11:30 am,774
7/14/2015 11:43 am,547
7/14/2015 11:45 am,496
7/14/2015 11:48 am,581
7/14/2015 11:53 am,703
7/14/2015 11:53 am,632
7/14/2015 11:53 am,629
7/14/2015 11:59 am,484
7/14/2015 12:27 pm,641
7/14/2015 12:28 pm,934
7/14/2015 12:30 pm,547
7/14/2015 12:36 pm,618
7/14/2015 12:41 pm,513
7/14/2015 12:43 pm,439
7/14/2015 12:54 pm,493
7/14/2015 12:55 pm,551
7/14/2015 12:55 pm,534
7/14/2015 1:21 pm,533
7/14/2015 1:23 pm,593
7/14/2015 1:23 pm,559
7/14/2015 1:23 pm,491
7/14/2015 1:24 pm,522
7/14/2015 1:24 pm,504
7/14/2015 1:30 pm,871
7/14/2015 1:39 pm,623
7/14/2015 1:43 pm,579
7/14/2015 1:44 pm,649
7/14/2015 1:59 pm,622
