Location,Reading,Timestamp,,,,,,
,70,12:48:36,,,,,,
,64,12:48:38,,,,,,
,64,12:48:46,,,,,,
,63,12:48:49,,,,,,
,64,12:48:50,,,,,,
,69,12:48:55,,,,,,
,74,12:48:58,,,,,,
,73,12:49:04,,,,,,
,73,12:49:05,,,,,,
,71,12:49:09,,,,,,
,62,12:49:13,,,,,,
,62,12:49:18,,,,,,
,62,12:49:20,,,,,,
,62,12:49:24,,,,,,
,65,12:49:35,,,,,,
,71,12:49:38,,,,,,
,67,12:49:44,,,,,,
,62,12:49:46,,,,,,
,65,12:49:48,,,,,,
,61,12:49:51,,,,,,
,63,12:49:55,,,,,,
,57,12:49:57,,,,,,
,61,12:50:03,,,,,,
,61,12:50:04,,,,,,
,57,12:50:10,,,,,,
,60,12:50:15,,,,,,
,73,12:50:16,,,,,,
,64,12:50:20,,,,,,
,67,12:50:22,,,,,,
,63,12:50:28,,,,,,
,66,12:50:31,,,,,,
,65,12:50:37,,,,,,
,68,12:50:41,,,,,,
,66,12:50:45,,,,,,
,64,12:50:47,,,,,,
,67,12:50:53,,,,,,
,72,12:50:58,,,,,,
,71,12:51:01,,,,,,
,67,12:51:07,,,,,,
,65,12:51:14,,,,,,
,62,12:51:19,,,,,,
,61,12:51:21,,,,,,
,63,12:51:24,,,,,,
,60,12:51:44,,,,,,
,60,12:51:46,,,,,,
,64,12:51:50,,,,,,
,63,12:51:58,,,,,,
,60,12:52:01,,,,,,
,62,12:52:02,,,,,,
,65,12:52:05,,,,,,
,62,12:52:08,,,,,,
,65,12:52:12,,,,,,
,63,12:52:14,,,,,,
,63,12:52:17,,,,,,
,65,12:52:21,,,,,,
,67,12:52:31,,,,,,
,58,12:52:40,,,,,,
,62,12:52:42,,,,,,
,62,12:52:55,,,,,,
,65,12:52:57,,,,,,
,66,12:53:01,,,,,,
,66,12:53:05,,,,,,
,67,12:53:07,,,,,,
,69,12:53:09,,,,,,
,61,12:53:20,,,,,,
,62,12:53:21,,,,,,
,63,12:53:25,,,,,,
,64,12:53:25,,,,,,
,63,12:53:27,,,,,,
,63,12:53:28,,,,,,
,62,12:53:39,,,,,,
,60,12:53:43,,,,,,
,57,12:53:46,,,,,,
,59,12:53:51,,,,,,
,61,12:53:53,,,,,,
,61,12:53:54,,,,,,
,63,12:53:56,,,,,,
,66,12:53:59,,,,,,
,62,12:54:06,,,,,,
,60,12:54:07,,,,,,
,65,12:54:10,,,,,,
,67,12:54:12,,,,,,
,65,12:54:14,,,,,,
,63,12:54:15,,,,,,
,64,12:54:25,,,,,,
,73,12:54:33,,,,,,
,64,12:54:35,,,,,,
,61,12:54:36,,,,,,
,62,12:54:38,,,,,,
,62,12:54:39,,,,,,
,60,12:54:43,,,,,,
,61,12:54:45,,,,,,
,66,12:54:49,,,,,,
,63,12:54:51,,,,,,
,60,12:54:54,,,,,,
,57,12:54:59,,,,,,
,62,12:55:02,,,,,,
,65,12:55:06,,,,,,
,65,12:55:08,,,,,,
,75,12:55:10,,,,,,
,73,12:55:12,,,,,,
,63,12:55:19,,,,,,
,63,12:55:21,,,,,,
,67,12:55:22,,,,,,
,63,12:55:24,,,,,,
,63,12:55:29,,,,,,
,64,12:55:32,,,,,,
,71,12:55:35,,,,,,
,68,12:55:41,,,,,,
,72,12:55:43,,,,,,
,72,12:55:44,,,,,,
,63,12:55:45,,,,,,
,67,12:55:49,,,,,,
,63,12:55:54,,,,,,
,61,12:56:00,,,,,,
,61,12:56:01,,,,,,
,63,12:56:03,,,,,,
,63,12:56:06,,,,,,
,65,12:56:07,,,,,,
,65,12:56:09,,,,,,
,64,12:56:11,,,,,,
,64,12:56:40,,,,,,
,66,12:56:44,,,,,,
,67,12:56:47,,,,,,
,67,12:56:48,,,,,,
,66,12:56:50,,,,,,
,63,12:56:52,,,,,,
,67,12:56:53,,,,,,
,71,12:57:06,,,,,,
,59,12:57:08,,,,,,
,59,12:57:13,,,,,,
,63,12:57:19,,,,,,
,61,12:57:26,,,,,,
,58,12:57:28,,,,,,
,61,12:57:30,,,,,,
,65,12:57:37,,,,,,
,65,12:57:45,,,,,,
,63,12:57:56,,,,,,
,65,12:58:12,,,,,,
,68,12:58:14,,,,,,
,67,12:58:15,,,,,,
,59,12:58:19,,,,,,
,67,12:58:25,,,,,,
,67,12:58:40,,,,,,
,65,12:58:41,,,,,,
,66,12:58:45,,,,,,
,68,12:58:58,,,,,,
,71,12:59:02,,,,,,
,59,12:59:06,,,,,,
,59,12:59:07,,,,,,
,66,12:59:18,,,,,,
,67,12:59:26,,,,,,
,70,12:59:29,,,,,,
,73,12:59:34,,,,,,
,72,12:59:44,,,,,,
,70,12:59:51,,,,,,
,68,12:59:54,,,,,,
,70,12:59:56,,,,,,
,69,13:00:00,,,,,,
,65,13:00:01,,,,,,
,66,13:00:04,,,,,,
,62,13:00:06,,,,,,
,61,13:00:08,,,,,,
,61,13:00:12,,,,,,
,67,13:00:17,,,,,,
,65,13:00:18,,,,,,
,68,13:00:24,,,,,,
,65,13:00:26,,,,,,
,70,13:00:27,,,,,,
,70,13:00:32,,,,,,
,70,13:00:34,,,,,,
,63,13:00:40,,,,,,
,64,13:00:42,,,,,,
,63,13:00:46,,,,,,
,65,13:00:54,,,,,,
,68,13:00:56,,,,,,
,60,13:01:01,,,,,,
,63,13:01:04,,,,,,
,60,13:01:08,,,,,,
,65,13:01:10,,,,,,
,60,13:01:12,,,,,,
,61,13:01:14,,,,,,
,59,13:01:18,,,,,,
,59,13:01:20,,,,,,
,58,13:01:23,,,,,,
,62,13:01:26,,,,,,
,61,13:01:28,,,,,,
,60,13:01:29,,,,,,
,60,13:01:30,,,,,,
,57,13:01:36,,,,,,
,60,13:01:37,,,,,,
,61,13:01:42,,,,,,
,63,13:01:45,,,,,,
,66,13:01:51,,,,,,
,64,13:01:54,,,,,,
,64,13:01:55,,,,,,
,63,13:01:57,,,,,,
,68,13:02:03,,,,,,
,66,13:02:05,,,,,,
,65,13:02:07,,,,,,
,63,13:02:08,,,,,,
,66,13:02:10,,,,,,
,64,13:02:12,,,,,,
,63,13:02:13,,,,,,
,63,13:02:15,,,,,,
,63,13:02:18,,,,,,
,64,13:02:19,,,,,,
,66,13:02:20,,,,,,
,63,13:02:29,,,,,,
,65,13:02:30,,,,,,
,65,13:02:33,,,,,,
,62,13:02:35,,,,,,
,62,13:02:37,,,,,,
,63,13:02:42,,,,,,
,66,13:02:45,,,,,,
,61,13:02:49,,,,,,
,58,13:03:07,,,,,,
,60,13:03:09,,,,,,
,60,13:03:15,,,,,,
,64,13:03:16,,,,,,
,68,13:03:26,,,,,,
,68,13:03:27,,,,,,
,63,13:03:29,,,,,,
,65,13:03:33,,,,,,
,69,13:03:35,,,,,,
,73,13:03:37,,,,,,
,68,13:03:56,,,,,,
,62,13:04:07,,,,,,
,59,13:04:20,,,,,,
,62,13:04:23,,,,,,
,64,13:04:25,,,,,,
,62,13:04:28,,,,,,
,61,13:04:29,,,,,,
,65,13:04:31,,,,,,
,68,13:04:34,,,,,,
,66,13:04:35,,,,,,
,68,13:04:38,,,,,,
,63,13:04:56,,,,,,
,68,13:05:00,,,,,,
,68,13:05:10,,,,,,
,67,13:05:12,,,,,,
,60,13:05:18,,,,,,
,60,13:05:19,,,,,,
,59,13:05:20,,,,,,
,59,13:05:22,,,,,,
,59,13:05:23,,,,,,
,60,13:05:24,,,,,,
,66,13:05:26,,,,,,
,64,13:05:30,,,,,,
,62,13:05:32,,,,,,
,63,13:05:34,,,,,,
,60,13:05:35,,,,,,
,62,13:05:36,,,,,,
,65,13:05:40,,,,,,
,61,13:05:43,,,,,,
,63,13:05:44,,,,,,
,61,13:05:45,,,,,,
,67,13:05:56,,,,,,
,61,13:05:59,,,,,,
,61,13:06:00,,,,,,
,68,13:06:10,,,,,,
,64,13:06:16,,,,,,
,58,13:06:18,,,,,,
,58,13:06:19,,,,,,
,60,13:06:21,,,,,,
,64,13:06:23,,,,,,
,66,13:06:27,,,,,,
,64,13:06:29,,,,,,
,62,13:06:30,,,,,,
,67,13:06:31,,,,,,
,69,13:06:32,,,,,,
,67,13:06:37,,,,,,
,69,13:06:38,,,,,,
,71,13:06:40,,,,,,
,69,13:06:41,,,,,,
,65,13:06:43,,,,,,
,63,13:06:44,,,,,,
,64,13:06:47,,,,,,
,66,13:06:48,,,,,,
,70,13:06:55,,,,,,
,71,13:07:02,,,,,,
,70,13:07:12,,,,,,
,61,13:07:14,,,,,,
,65,13:07:16,,,,,,
,63,13:07:20,,,,,,
,63,13:07:21,,,,,,
,60,13:07:23,,,,,,
,60,13:07:28,,,,,,
,65,13:07:35,,,,,,
,62,13:07:37,,,,,,
,62,13:07:40,,,,,,
,66,13:07:45,,,,,,
,64,13:07:48,,,,,,
,65,13:07:50,,,,,,
,54,13:07:57,,,,,,
,58,13:07:57,,,,,,
,55,13:07:59,,,,,,
,55,13:08:01,,,,,,
,56,13:08:02,,,,,,
,58,13:08:03,,,,,,
,55,13:08:05,,,,,,
,51,13:08:07,,,,,,
,49,13:08:10,,,,,,
,52,13:08:12,,,,,,
,70,13:08:21,,,,,,
,71,13:08:26,,,,,,
,68,13:08:28,,,,,,
,66,13:08:29,,,,,,
,68,13:08:31,,,,,,
,67,13:08:36,,,,,,
,64,13:08:38,,,,,,
,65,13:08:41,,,,,,
,64,13:08:43,,,,,,
,72,13:08:49,,,,,,
,71,13:08:55,,,,,,
,59,13:09:00,,,,,,
,63,13:09:01,,,,,,
,67,13:09:06,,,,,,
,64,13:09:07,,,,,,
,66,13:09:07,,,,,,
,67,13:09:12,,,,,,
,67,13:09:14,,,,,,
,62,13:09:18,,,,,,
,63,13:09:23,,,,,,
,64,13:09:30,,,,,,
,66,13:09:32,,,,,,
,64,13:09:34,,,,,,
,67,13:09:38,,,,,,
,66,13:09:40,,,,,,
,65,13:09:51,,,,,,
,61,13:09:53,,,,,,
,60,13:09:58,,,,,,
,62,13:10:02,,,,,,
,57,13:10:04,,,,,,
,59,13:10:06,,,,,,
,60,13:10:09,,,,,,
,66,13:10:13,,,,,,
,60,13:10:20,,,,,,
,56,13:10:20,,,,,,
,57,13:10:22,,,,,,
,61,13:10:24,,,,,,
,58,13:10:26,,,,,,
,62,13:10:28,,,,,,
,65,13:10:34,,,,,,
,62,13:10:36,,,,,,
,61,13:10:37,,,,,,
,60,13:10:39,,,,,,
,59,13:10:40,,,,,,
,63,13:10:41,,,,,,
,67,13:10:49,,,,,,
,65,13:10:50,,,,,,
,60,13:10:54,,,,,,
,60,13:11:01,,,,,,
,57,13:11:02,,,,,,
,64,13:11:07,,,,,,
,63,13:11:09,,,,,,
,61,13:11:16,,,,,,
,61,13:11:19,,,,,,
,64,13:11:22,,,,,,
,64,13:11:25,,,,,,
,65,13:11:26,,,,,,
,65,13:11:29,,,,,,
,63,13:11:31,,,,,,
,60,13:11:33,,,,,,
,56,13:11:34,,,,,,
,62,13:11:36,,,,,,
,63,13:11:38,,,,,,
,64,13:11:41,,,,,,
,63,13:11:42,,,,,,
,67,13:11:44,,,,,,
,71,13:11:51,,,,,,
,68,13:11:56,,,,,,
,68,13:11:57,,,,,,
,63,13:12:01,,,,,,
,64,13:12:12,,,,,,
,62,13:12:15,,,,,,
,62,13:12:16,,,,,,
,64,13:12:20,,,,,,
,67,13:12:22,,,,,,
,65,13:12:23,,,,,,
,66,13:12:24,,,,,,
,61,13:12:35,,,,,,
,60,13:12:36,,,,,,
,58,13:12:38,,,,,,
,61,13:12:41,,,,,,
,65,13:12:42,,,,,,
,61,13:12:45,,,,,,
,64,13:12:48,,,,,,
,63,13:12:49,,,,,,
,61,13:12:52,,,,,,
,61,13:12:55,,,,,,
,62,13:12:57,,,,,,
,62,13:12:59,,,,,,
,67,13:13:04,,,,,,
,67,13:13:05,,,,,,
,66,13:13:07,,,,,,
,62,13:13:09,,,,,,
,64,13:13:12,,,,,,
,60,13:13:21,,,,,,
,1,13:13:23,,,,,,
,63,13:13:24,,,,,,
,66,13:13:25,,,,,,
,65,13:13:28,,,,,,
,65,13:13:30,,,,,,
,70,13:13:34,,,,,,
,67,13:13:36,,,,,,
,63,13:13:40,,,,,,
,63,13:13:41,,,,,,
,64,13:13:43,,,,,,
,64,13:13:44,,,,,,
,62,13:13:50,,,,,,
,63,13:13:53,,,,,,
,64,13:13:55,,,,,,
,57,13:13:58,,,,,,
,55,13:14:00,,,,,,
,55,13:14:02,,,,,,
,55,13:14:03,,,,,,
,64,13:14:06,,,,,,
,61,13:14:09,,,,,,
,63,13:14:11,,,,,,
,66,13:14:14,,,,,,
,66,13:14:15,,,,,,
,67,13:14:17,,,,,,
,66,13:14:20,,,,,,
,64,13:14:21,,,,,,
,65,13:14:23,,,,,,
,62,13:14:26,,,,,,
,65,13:14:27,,,,,,
,65,13:14:28,,,,,,
,66,13:14:32,,,,,,
,64,13:14:34,,,,,,
,65,13:14:35,,,,,,
,64,13:14:37,,,,,,
,65,13:14:40,,,,,,
,63,13:14:43,,,,,,
,66,13:14:45,,,,,,
,62,13:14:48,,,,,,
,66,13:14:50,,,,,,
,65,13:14:52,,,,,,
,63,13:14:54,,,,,,
,63,13:14:55,,,,,,
,62,13:14:57,,,,,,
,57,13:15:02,,,,,,
,55,13:15:04,,,,,,
,57,13:15:07,,,,,,
,59,13:15:09,,,,,,
I-205 NB @ Park Place Lane 3,59,13:21:46,,,,,,
,58,13:21:50,,,,,,
,63,13:21:55,,,,,,
,55,13:22:04,,,,,,
,66,13:22:14,,,,,,
,59,13:22:24,,,,,,
,56,13:22:28,,,,,,
,55,13:22:30,,,,,,
,74,13:22:37,,,,,,
,69,13:22:39,,,,,,
,57,13:22:44,,,,,,
,55,13:22:47,,,,,,
,65,13:22:52,,,,,,
,61,13:22:55,,,,,,
,62,13:22:58,,,,,,
,59,13:23:00,,,,,,
,59,13:23:02,,,,,,
,56,13:23:05,,,,,,
,57,13:23:09,,,,,,
,54,13:23:12,,,,,,
,58,13:23:21,,,,,,
,53,13:23:26,,,,,,
,63,13:23:31,,,,,,
,51,13:23:39,,,,,,
,53,13:23:40,,,,,,
,56,13:23:42,,,,,,
,54,13:23:47,,,,,,
,61,13:24:06,,,,,,
,59,13:24:09,,,,,,
,61,13:24:12,,,,,,
,69,13:24:21,,,,,,
,60,13:24:23,,,,,,
,60,13:24:31,,,,,,
,58,13:24:34,,,,,,
,71,13:24:39,,,,,,
,53,13:24:43,,,,,,
,53,13:24:44,,,,,,
,54,13:24:47,,,,,,
,53,13:24:49,,,,,,
,57,13:24:50,,,,,,
,61,13:24:59,,,,,,
,56,13:25:02,,,,,,
,54,13:25:05,,,,,,
,53,13:25:11,,,,,,
,52,13:25:13,,,,,,
,48,13:25:18,,,,,,
,48,13:25:19,,,,,,
,55,13:25:21,,,,,,
,53,13:25:24,,,,,,
,58,13:25:25,,,,,,
,59,13:25:27,,,,,,
,61,13:25:32,,,,,,
,58,13:25:37,,,,,,
,58,13:25:39,,,,,,
,53,13:25:47,,,,,,
,53,13:25:50,,,,,,
,53,13:25:52,,,,,,
,55,13:25:54,,,,,,
,55,13:25:57,,,,,,
,61,13:26:02,,,,,,
,64,13:26:04,,,,,,
,64,13:26:06,,,,,,
,55,13:26:09,,,,,,
,52,13:26:10,,,,,,
,67,13:26:17,,,,,,
,54,13:26:32,,,,,,
,53,13:26:33,,,,,,
,51,13:26:36,,,,,,
,50,13:26:39,,,,,,
,56,13:26:40,,,,,,
,55,13:26:46,,,,,,
,54,13:26:48,,,,,,
,55,13:26:50,,,,,,
,55,13:26:53,,,,,,
,60,13:26:55,,,,,,
,56,13:26:58,,,,,,
,59,13:27:00,,,,,,
,61,13:27:05,,,,,,
,60,13:27:07,,,,,,
,56,13:27:11,,,,,,
,59,13:27:16,,,,,,
,61,13:27:18,,,,,,
,62,13:27:24,,,,,,
,54,13:27:33,,,,,,
,61,13:27:55,,,,,,
,56,13:28:09,,,,,,
,54,13:28:11,,,,,,
,60,13:28:14,,,,,,
,55,13:28:16,,,,,,
,61,13:28:18,,,,,,
,73,13:28:21,,,,,,
,62,13:28:23,,,,,,
,62,13:28:25,,,,,,
,62,13:28:28,,,,,,
,63,13:28:32,,,,,,
,63,13:28:40,,,,,,
,55,13:28:44,,,,,,
,61,13:28:46,,,,,,
,58,13:28:50,,,,,,
,60,13:28:54,,,,,,
,55,13:29:11,,,,,,
,56,13:29:13,,,,,,
,64,13:29:20,,,,,,
,70,13:29:24,,,,,,
,58,13:29:25,,,,,,
,63,13:29:35,,,,,,
,54,13:30:02,,,,,,
,53,13:30:04,,,,,,
,52,13:30:06,,,,,,
,52,13:30:11,,,,,,
,57,13:30:12,,,,,,
,63,13:30:16,,,,,,
,52,13:30:19,,,,,,
,54,13:30:22,,,,,,
,53,13:30:24,,,,,,
,52,13:30:26,,,,,,
,59,13:30:36,,,,,,
,56,13:30:40,,,,,,
,52,13:30:44,,,,,,
,58,13:30:50,,,,,,
,59,13:30:55,,,,,,
,54,13:31:12,,,,,,
,59,13:31:22,,,,,,
,64,13:31:25,,,,,,
,55,13:31:27,,,,,,
,58,13:31:28,,,,,,
,57,13:31:33,,,,,,
,62,13:31:43,,,,,,
,57,13:31:54,,,,,,
,53,13:32:04,,,,,,
,54,13:32:13,,,,,,
,60,13:32:15,,,,,,
,65,13:32:17,,,,,,
,59,13:32:20,,,,,,
,47,13:32:34,,,,,,
,57,13:32:36,,,,,,
,55,13:32:37,,,,,,
,54,13:32:45,,,,,,
,62,13:32:49,,,,,,
,58,13:32:53,,,,,,
,55,13:33:09,,,,,,
,49,13:33:16,,,,,,
,55,13:33:20,,,,,,
,55,13:33:26,,,,,,
,53,13:33:27,,,,,,
,54,13:33:29,,,,,,
,57,13:33:31,,,,,,
,52,13:33:34,,,,,,
,56,13:33:38,,,,,,
,57,13:33:41,,,,,,
,54,13:33:43,,,,,,
,56,13:33:50,,,,,,
,55,13:33:53,,,,,,
,53,13:33:56,,,,,,
,55,13:33:59,,,,,,
,59,13:34:11,,,,,,
,57,13:34:15,,,,,,
,56,13:34:16,,,,,,
,56,13:34:18,,,,,,
,61,13:34:22,,,,,,
,57,13:34:25,,,,,,
,54,13:34:51,,,,,,
,55,13:34:52,,,,,,
,65,13:34:56,,,,,,
,58,13:35:12,,,,,,
,59,13:35:20,,,,,,
,60,13:35:23,,,,,,
,59,13:35:25,,,,,,
,60,13:35:26,,,,,,
,64,13:35:29,,,,,,
,64,13:35:31,,,,,,
,59,13:35:32,,,,,,
,66,13:35:43,,,,,,
,64,13:35:49,,,,,,
,57,13:35:56,,,,,,
,58,13:35:58,,,,,,
,64,13:36:07,,,,,,
,61,13:36:10,,,,,,
,61,13:36:11,,,,,,
,59,13:36:13,,,,,,
,60,13:36:18,,,,,,
,55,13:36:24,,,,,,
,52,13:36:26,,,,,,
,56,13:36:34,,,,,,
,60,13:36:36,,,,,,
,57,13:36:38,,,,,,
,59,13:36:40,,,,,,
,57,13:36:42,,,,,,
,60,13:36:45,,,,,,
,57,13:36:48,,,,,,
,56,13:36:51,,,,,,
,55,13:36:52,,,,,,
,54,13:36:54,,,,,,
,56,13:36:56,,,,,,
,54,13:36:58,,,,,,
,59,13:37:06,,,,,,
,62,13:37:10,,,,,,
,59,13:37:14,,,,,,
,62,13:37:23,,,,,,
,63,13:37:26,,,,,,
,61,13:37:38,,,,,,
,59,13:37:45,,,,,,
,60,13:37:47,,,,,,
,59,13:37:49,,,,,,
,63,13:38:03,,,,,,
,65,13:38:05,,,,,,
,60,13:38:07,,,,,,
,60,13:38:18,,,,,,
,66,13:38:24,,,,,,
,56,13:38:38,,,,,,
,55,13:38:39,,,,,,
,54,13:38:41,,,,,,
,59,13:38:56,,,,,,
,59,13:39:07,,,,,,
,55,13:39:08,,,,,,
,57,13:39:11,,,,,,
,52,13:39:21,,,,,,
,54,13:39:28,,,,,,
,55,13:39:30,,,,,,
,51,13:39:31,,,,,,
,70,13:39:34,,,,,,
,56,13:39:41,,,,,,
,62,13:39:48,,,,,,
,54,13:39:56,,,,,,
,57,13:39:59,,,,,,
,50,13:40:02,,,,,,
,55,13:40:03,,,,,,
,54,13:40:05,,,,,,
,58,13:40:06,,,,,,
,56,13:40:08,,,,,,
,60,13:40:18,,,,,,
,53,13:40:24,,,,,,
,52,13:40:26,,,,,,
,54,13:40:28,,,,,,
,54,13:40:33,,,,,,
,55,13:40:38,,,,,,
,51,13:40:40,,,,,,
,51,13:40:42,,,,,,
,48,13:40:44,,,,,,
,53,13:40:45,,,,,,
,57,13:40:50,,,,,,
,56,13:40:51,,,,,,
,54,13:40:56,,,,,,
,55,13:40:57,,,,,,
,56,13:41:00,,,,,,
,60,13:41:17,,,,,,
,58,13:41:20,,,,,,
,52,13:41:22,,,,,,
,59,13:41:25,,,,,,
,63,13:41:33,,,,,,
,60,13:41:34,,,,,,
,63,13:41:45,,,,,,
,54,13:41:48,,,,,,
,55,13:41:50,,,,,,
,58,13:41:53,,,,,,
,59,13:42:01,,,,,,
,59,13:42:04,,,,,,
,57,13:42:08,,,,,,
,61,13:42:09,,,,,,
,59,13:42:14,,,,,,
,62,13:42:16,,,,,,
,63,13:42:18,,,,,,
,71,13:42:21,,,,,,
,67,13:42:23,,,,,,
,62,13:42:35,,,,,,
,59,13:42:37,,,,,,
,57,13:42:39,,,,,,
,55,13:42:41,,,,,,
,55,13:42:42,,,,,,
,60,13:42:46,,,,,,
,59,13:42:50,,,,,,
,57,13:42:52,,,,,,
,56,13:42:57,,,,,,
,58,13:43:02,,,,,,
,59,13:43:06,,,,,,
,56,13:43:08,,,,,,
,61,13:43:15,,,,,,
,59,13:43:17,,,,,,
,55,13:43:24,,,,,,
,60,13:43:31,,,,,,
,64,13:43:36,,,,,,
,56,13:43:43,,,,,,
,63,13:43:45,,,,,,
,65,13:43:48,,,,,,
,55,13:43:58,,,,,,
,59,13:44:04,,,,,,
,52,13:44:05,,,,,,
,62,13:44:07,,,,,,
,65,13:44:09,,,,,,
,58,13:44:11,,,,,,
,52,13:44:13,,,,,,
,55,13:44:15,,,,,,
,51,13:44:18,,,,,,
,53,13:44:19,,,,,,
,52,13:44:20,,,,,,
,54,13:44:22,,,,,,
,51,13:44:31,,,,,,
,60,13:44:40,,,,,,
,55,13:44:43,,,,,,
,55,13:44:46,,,,,,
,54,13:44:56,,,,,,
,55,13:44:59,,,,,,
,56,13:45:00,,,,,,
,61,13:45:02,,,,,,
,61,13:45:04,,,,,,
,64,13:45:05,,,,,,
,55,13:45:11,,,,,,
,53,13:45:13,,,,,,
,57,13:45:16,,,,,,
,57,13:45:18,,,,,,
,64,13:45:23,,,,,,
,57,13:45:26,,,,,,
,61,13:45:29,,,,,,
,56,13:45:32,,,,,,
,56,13:45:34,,,,,,
,59,13:45:39,,,,,,
,54,13:45:42,,,,,,
,56,13:45:45,,,,,,
,54,13:45:47,,,,,,
,52,13:45:49,,,,,,
,50,13:45:54,,,,,,
,61,13:45:55,,,,,,
,55,13:45:58,,,,,,
,56,13:46:00,,,,,,
,54,13:46:09,,,,,,
,53,13:46:19,,,,,,
,62,13:46:20,,,,,,
,56,13:46:22,,,,,,
,65,13:46:33,,,,,,
,61,13:46:35,,,,,,
,60,13:46:37,,,,,,
,60,13:46:38,,,,,,
,59,13:46:43,,,,,,
,57,13:46:47,,,,,,
,61,13:46:52,,,,,,
,56,13:46:57,,,,,,
,58,13:47:00,,,,,,
,56,13:47:01,,,,,,
,63,13:47:04,,,,,,
,62,13:47:06,,,,,,
,62,13:47:10,,,,,,
,62,13:47:12,,,,,,
,63,13:47:17,,,,,,
,49,13:47:30,,,,,,
,49,13:47:33,,,,,,
,49,13:47:34,,,,,,
,49,13:47:35,,,,,,
,48,13:47:36,,,,,,
,56,13:47:41,,,,,,
,55,13:47:43,,,,,,
,61,13:47:53,,,,,,
,56,13:47:54,,,,,,
,58,13:48:03,,,,,,
,56,13:48:17,,,,,,
,55,13:48:19,,,,,,
,63,13:48:30,,,,,,
,57,13:48:39,,,,,,
,54,13:48:50,,,,,,
,57,13:48:56,,,,,,
,59,13:49:01,,,,,,
,56,13:49:04,,,,,,
,54,13:49:06,,,,,,
,58,13:49:10,,,,,,
,61,13:49:14,,,,,,
,58,13:49:16,,,,,,
,54,13:49:17,,,,,,
,52,13:49:19,,,,,,
,51,13:49:22,,,,,,
,54,13:49:25,,,,,,
,65,13:49:27,,,,,,
,56,13:49:33,,,,,,
,54,13:49:41,,,,,,
,59,13:49:47,,,,,,
,62,13:49:58,,,,,,
,57,13:50:00,,,,,,
,53,13:50:03,,,,,,
,58,13:50:08,,,,,,
,62,13:50:17,,,,,,
,51,13:50:30,,,,,,
,58,13:50:32,,,,,,
,58,13:50:34,,,,,,
,60,13:50:43,,,,,,
,58,13:50:56,,,,,,
,58,13:50:59,,,,,,
,56,13:51:02,,,,,,
,59,13:51:13,,,,,,
,55,13:51:15,,,,,,
,56,13:51:18,,,,,,
,61,13:51:28,,,,,,
,56,13:51:29,,,,,,
,58,13:51:41,,,,,,
,,,,,,,,
I-84 WB @ 33rd - Lane 3,,,,,,,,
,50,14:52:27,,,,,,
,45,14:52:32,,,,,,
,45,14:52:35,,,,,,
